Channel,Count,Energy (keV)
9238,9,1675.6929755327546
9239,9,1675.9944751381213
9240,12,1676.2959747434884
9241,6,1676.5974743488555
9242,15,1676.8989739542226
9243,4,1677.2004735595897
9244,12,1677.5019731649563
9245,8,1677.8034727703234
9246,10,1678.1049723756905
9247,9,1678.4064719810576
9248,10,1678.7079715864247
9249,7,1679.0094711917914
9250,7,1679.3109707971585
9251,5,1679.6124704025256
9252,8,1679.9139700078927
9253,6,1680.2154696132598
9254,7,1680.5169692186269
9255,6,1680.8184688239935
9256,10,1681.1199684293606
9257,4,1681.4214680347277
9258,10,1681.7229676400948
9259,10,1682.024467245462
9260,5,1682.3259668508285
9261,8,1682.6274664561956
9262,5,1682.9289660615627
9263,9,1683.2304656669298
9264,10,1683.531965272297
9265,10,1683.8334648776636
9266,11,1684.1349644830307
9267,5,1684.4364640883978
9268,15,1684.7379636937649
9269,10,1685.039463299132
9270,6,1685.3409629044986
9271,10,1685.6424625098657
9272,8,1685.9439621152328
9273,11,1686.2454617206
9274,5,1686.546961325967
9275,3,1686.8484609313336
9276,10,1687.1499605367007
9277,5,1687.4514601420678
9278,3,1687.752959747435
9279,7,1688.054459352802
9280,7,1688.3559589581687
9281,1,1688.6574585635358
9282,7,1688.9589581689029
9283,5,1689.26045777427
9284,4,1689.561957379637
9285,3,1689.8634569850037
9286,7,1690.1649565903708
9287,12,1690.466456195738
9288,4,1690.767955801105
9289,7,1691.0694554064721
9290,9,1691.3709550118388
9291,6,1691.6724546172059
9292,6,1691.973954222573
9293,7,1692.27545382794
9294,7,1692.5769534333072
9295,7,1692.8784530386738
9296,6,1693.179952644041
9297,10,1693.481452249408
9298,10,1693.782951854775
9299,10,1694.0844514601422
9300,9,1694.3859510655088
9301,6,1694.687450670876
9302,3,1694.988950276243
9303,8,1695.2904498816101
9304,9,1695.5919494869772
9305,5,1695.8934490923439
9306,5,1696.194948697711
9307,3,1696.496448303078
9308,4,1696.7979479084452
9309,9,1697.0994475138123
9310,5,1697.400947119179
9311,8,1697.702446724546
9312,9,1698.003946329913
9313,3,1698.3054459352802
9314,3,1698.6069455406473
9315,6,1698.908445146014
9316,5,1699.209944751381
9317,5,1699.5114443567481
9318,1,1699.8129439621152
9319,10,1700.1144435674823
9320,4,1700.415943172849
9321,2,1700.717442778216
9322,3,1701.0189423835832
9323,5,1701.3204419889503
9324,5,1701.6219415943174
9325,5,1701.923441199684
9326,3,1702.2249408050511
9327,4,1702.5264404104182
9328,5,1702.8279400157853
9329,4,1703.1294396211524
9330,4,1703.4309392265195
9331,2,1703.7324388318862
9332,7,1704.0339384372533
9333,9,1704.3354380426204
9334,6,1704.6369376479875
9335,4,1704.9384372533546
9336,6,1705.2399368587212
9337,4,1705.5414364640883
9338,6,1705.8429360694554
9339,6,1706.1444356748225
9340,3,1706.4459352801896
9341,7,1706.7474348855562
9342,2,1707.0489344909233
9343,7,1707.3504340962904
9344,6,1707.6519337016575
9345,1,1707.9534333070246
9346,6,1708.2549329123913
9347,3,1708.5564325177584
9348,9,1708.8579321231255
9349,5,1709.1594317284926
9350,3,1709.4609313338597
9351,4,1709.7624309392263
9352,5,1710.0639305445934
9353,6,1710.3654301499605
9354,5,1710.6669297553276
9355,2,1710.9684293606947
9356,5,1711.2699289660613
9357,2,1711.5714285714284
9358,6,1711.8729281767955
9359,6,1712.1744277821626
9360,6,1712.4759273875297
9361,3,1712.7774269928964
9362,1,1713.0789265982635
9363,4,1713.3804262036306
9364,8,1713.6819258089977
9365,5,1713.9834254143648
9366,4,1714.2849250197314
9367,3,1714.5864246250985
9368,4,1714.8879242304656
9369,3,1715.1894238358327
9370,3,1715.4909234411998
9371,5,1715.7924230465665
9372,4,1716.0939226519336
9373,3,1716.3954222573007
9374,2,1716.6969218626678
9375,3,1716.9984214680348
9376,3,1717.2999210734015
9377,2,1717.6014206787686
9378,3,1717.9029202841357
9379,8,1718.2044198895028
9380,3,1718.5059194948699
9381,7,1718.8074191002365
9382,4,1719.1089187056036
9383,2,1719.4104183109707
9384,3,1719.7119179163378
9385,1,1720.013417521705
9386,3,1720.3149171270716
9387,4,1720.6164167324387
9388,3,1720.9179163378058
9389,4,1721.2194159431729
9390,2,1721.52091554854
9391,2,1721.8224151539066
9392,3,1722.1239147592737
9393,5,1722.4254143646408
9394,4,1722.726913970008
9395,3,1723.028413575375
9396,1,1723.3299131807416
9397,4,1723.6314127861087
9398,1,1723.9329123914758
9399,4,1724.234411996843
9400,4,1724.53591160221
9401,1,1724.8374112075771
9402,5,1725.1389108129438
9403,0,1725.4404104183109
9404,3,1725.741910023678
9405,0,1726.043409629045
9406,2,1726.3449092344122
9407,2,1726.6464088397788
9408,4,1726.947908445146
9409,3,1727.249408050513
9410,1,1727.55090765588
9411,3,1727.8524072612472
9412,2,1728.1539068666139
9413,5,1728.455406471981
9414,4,1728.756906077348
9415,3,1729.0584056827151
9416,0,1729.3599052880822
9417,1,1729.661404893449
9418,3,1729.962904498816
9419,3,1730.264404104183
9420,1,1730.5659037095502
9421,1,1730.8674033149173
9422,1,1731.168902920284
9423,5,1731.470402525651
9424,5,1731.7719021310181
9425,1,1732.0734017363852
9426,3,1732.3749013417523
9427,4,1732.676400947119
9428,3,1732.977900552486
9429,2,1733.2794001578532
9430,4,1733.5808997632203
9431,1,1733.8823993685874
9432,6,1734.183898973954
9433,2,1734.485398579321
9434,2,1734.7868981846882
9435,1,1735.0883977900553
9436,0,1735.3898973954224
9437,4,1735.691397000789
9438,1,1735.9928966061561
9439,3,1736.2943962115232
9440,3,1736.5958958168903
9441,2,1736.8973954222574
9442,0,1737.198895027624
9443,0,1737.5003946329912
9444,1,1737.8018942383583
9445,2,1738.1033938437254
9446,2,1738.4048934490925
9447,0,1738.706393054459
9448,1,1739.0078926598262
9449,0,1739.3093922651933
9450,3,1739.6108918705604
9451,0,1739.9123914759275
9452,0,1740.2138910812942
9453,3,1740.5153906866612
9454,0,1740.8168902920283
9455,6,1741.1183898973954
9456,1,1741.4198895027625
9457,0,1741.7213891081292
9458,1,1742.0228887134963
9459,0,1742.3243883188634
9460,3,1742.6258879242305
9461,0,1742.9273875295976
9462,1,1743.2288871349642
9463,1,1743.5303867403313
9464,1,1743.8318863456984
9465,1,1744.1333859510655
9466,2,1744.4348855564326
9467,2,1744.7363851617993
9468,2,1745.0378847671664
9469,0,1745.3393843725335
9470,1,1745.6408839779006
9471,0,1745.9423835832677
9472,3,1746.2438831886348
9473,2,1746.5453827940014
9474,2,1746.8468823993685
9475,3,1747.1483820047356
9476,1,1747.4498816101027
9477,1,1747.7513812154698
9478,4,1748.0528808208364
9479,1,1748.3543804262035
9480,0,1748.6558800315706
9481,2,1748.9573796369377
9482,4,1749.2588792423048
9483,1,1749.5603788476715
9484,2,1749.8618784530386
9485,1,1750.1633780584057
9486,1,1750.4648776637728
9487,3,1750.7663772691399
9488,0,1751.0678768745065
9489,4,1751.3693764798736
9490,0,1751.6708760852407
9491,0,1751.9723756906078
9492,2,1752.273875295975
9493,2,1752.5753749013415
9494,0,1752.8768745067086
9495,0,1753.1783741120757
9496,0,1753.4798737174428
9497,0,1753.78137332281
9498,0,1754.0828729281766
9499,3,1754.3843725335437
9500,1,1754.6858721389108
9501,2,1754.9873717442779
9502,2,1755.288871349645
9503,2,1755.5903709550116
9504,0,1755.8918705603787
9505,0,1756.1933701657458
9506,1,1756.494869771113
9507,0,1756.79636937648
9508,2,1757.0978689818467
9509,2,1757.3993685872138
9510,0,1757.7008681925809
9511,0,1758.002367797948
9512,1,1758.303867403315
9513,2,1758.6053670086817
9514,0,1758.9068666140488
9515,2,1759.208366219416
9516,1,1759.509865824783
9517,0,1759.81136543015
9518,1,1760.1128650355167
9519,0,1760.4143646408838
9520,0,1760.715864246251
9521,2,1761.017363851618
9522,0,1761.3188634569851
9523,3,1761.6203630623518
9524,1,1761.9218626677189
9525,0,1762.223362273086
9526,0,1762.524861878453
9527,0,1762.8263614838202
9528,1,1763.1278610891868
9529,0,1763.429360694554
9530,0,1763.730860299921
9531,0,1764.032359905288
9532,1,1764.3338595106552
9533,0,1764.6353591160218
9534,1,1764.936858721389
9535,4,1765.238358326756
9536,0,1765.5398579321231
9537,0,1765.8413575374902
9538,1,1766.1428571428569
9539,0,1766.444356748224
9540,1,1766.745856353591
9541,0,1767.0473559589582
9542,1,1767.3488555643253
9543,1,1767.650355169692
9544,1,1767.951854775059
9545,1,1768.2533543804261
9546,1,1768.5548539857932
9547,2,1768.8563535911603
9548,1,1769.1578531965274
9549,0,1769.459352801894
9550,0,1769.7608524072612
9551,0,1770.0623520126283
9552,0,1770.3638516179954
9553,0,1770.6653512233624
9554,4,1770.966850828729
9555,1,1771.2683504340962
9556,2,1771.5698500394633
9557,0,1771.8713496448304
9558,1,1772.1728492501975
9559,2,1772.4743488555641
9560,0,1772.7758484609312
9561,1,1773.0773480662983
9562,0,1773.3788476716654
9563,0,1773.6803472770325
9564,0,1773.9818468823992
9565,0,1774.2833464877663
9566,0,1774.5848460931334
9567,2,1774.8863456985005
9568,1,1775.1878453038676
9569,0,1775.4893449092342
9570,0,1775.7908445146013
9571,0,1776.0923441199684
9572,1,1776.3938437253355
9573,1,1776.6953433307026
9574,0,1776.9968429360692
9575,0,1777.2983425414363
9576,0,1777.5998421468034
9577,0,1777.9013417521705
9578,0,1778.2028413575376
9579,0,1778.5043409629043
9580,0,1778.8058405682714
9581,0,1779.1073401736385
9582,0,1779.4088397790056
9583,1,1779.7103393843727
9584,2,1780.0118389897393
9585,1,1780.3133385951064
9586,1,1780.6148382004735
9587,0,1780.9163378058406
9588,0,1781.2178374112077
9589,0,1781.5193370165744
9590,0,1781.8208366219415
9591,1,1782.1223362273086
9592,0,1782.4238358326756
9593,0,1782.7253354380427
9594,0,1783.0268350434094
9595,1,1783.3283346487765
9596,1,1783.6298342541436
9597,0,1783.9313338595107
9598,0,1784.2328334648778
9599,0,1784.5343330702444
9600,0,1784.8358326756115
9601,0,1785.1373322809786
9602,0,1785.4388318863457
9603,0,1785.7403314917128
9604,0,1786.0418310970795
9605,0,1786.3433307024466
9606,0,1786.6448303078137
9607,1,1786.9463299131808
9608,0,1787.2478295185479
9609,0,1787.5493291239145
9610,0,1787.8508287292816
9611,1,1788.1523283346487
9612,0,1788.4538279400158
9613,2,1788.755327545383
9614,0,1789.0568271507495
9615,0,1789.3583267561166
9616,0,1789.6598263614837
9617,1,1789.9613259668508
9618,1,1790.262825572218
9619,0,1790.564325177585
9620,1,1790.8658247829517
9621,0,1791.1673243883188
9622,0,1791.4688239936859
9623,0,1791.770323599053
9624,1,1792.07182320442
9625,0,1792.3733228097867
9626,1,1792.6748224151538
9627,3,1792.976322020521
9628,0,1793.277821625888
9629,0,1793.579321231255
9630,0,1793.8808208366218
9631,1,1794.1823204419888
9632,1,1794.483820047356
9633,0,1794.785319652723
9634,0,1795.0868192580901
9635,0,1795.3883188634568
9636,0,1795.689818468824
9637,0,1795.991318074191
9638,0,1796.292817679558
9639,0,1796.5943172849252
9640,0,1796.8958168902918
9641,0,1797.197316495659
9642,1,1797.498816101026
9643,1,1797.8003157063931
9644,1,1798.1018153117602
9645,0,1798.4033149171269
9646,0,1798.704814522494
9647,0,1799.006314127861
9648,1,1799.3078137332282
9649,1,1799.6093133385953
9650,0,1799.910812943962
9651,0,1800.212312549329
9652,0,1800.513812154696
9653,0,1800.8153117600632
9654,0,1801.1168113654303
9655,1,1801.418310970797
9656,0,1801.719810576164
9657,0,1802.0213101815311
9658,1,1802.3228097868982
9659,0,1802.6243093922653
9660,0,1802.925808997632
9661,0,1803.227308602999
9662,1,1803.5288082083662
9663,0,1803.8303078137333
9664,0,1804.1318074191004
9665,2,1804.433307024467
9666,0,1804.734806629834
9667,2,1805.0363062352012
9668,2,1805.3378058405683
9669,0,1805.6393054459354
9670,0,1805.940805051302
9671,1,1806.2423046566691
9672,1,1806.5438042620362
9673,1,1806.8453038674033
9674,0,1807.1468034727704
9675,0,1807.448303078137
9676,0,1807.7498026835042
9677,0,1808.0513022888713
9678,0,1808.3528018942384
9679,0,1808.6543014996055
9680,0,1808.9558011049721
9681,2,1809.2573007103392
9682,0,1809.5588003157063
9683,1,1809.8602999210734
9684,1,1810.1617995264405
9685,1,1810.4632991318072
9686,0,1810.7647987371743
9687,0,1811.0662983425414
9688,0,1811.3677979479085
9689,1,1811.6692975532756
9690,0,1811.9707971586422
9691,0,1812.2722967640093
9692,0,1812.5737963693764
9693,0,1812.8752959747435
9694,1,1813.1767955801106
9695,0,1813.4782951854777
9696,0,1813.7797947908443
9697,0,1814.0812943962114
9698,1,1814.3827940015785
9699,0,1814.6842936069456
9700,2,1814.9857932123127
9701,1,1815.2872928176794
9702,1,1815.5887924230465
9703,0,1815.8902920284136
9704,0,1816.1917916337807
9705,0,1816.4932912391478
9706,0,1816.7947908445144
9707,0,1817.0962904498815
9708,0,1817.3977900552486
9709,0,1817.6992896606157
9710,2,1818.0007892659828
9711,1,1818.3022888713494
9712,0,1818.6037884767165
9713,0,1818.9052880820836
9714,0,1819.2067876874507
9715,1,1819.5082872928178
9716,0,1819.8097868981845
9717,0,1820.1112865035516
9718,1,1820.4127861089187
9719,0,1820.7142857142858
9720,2,1821.0157853196529
9721,0,1821.3172849250195
9722,0,1821.6187845303866
9723,0,1821.9202841357537
9724,0,1822.2217837411208
9725,1,1822.523283346488
9726,2,1822.8247829518546
9727,0,1823.1262825572217
9728,0,1823.4277821625888
9729,0,1823.7292817679559
9730,0,1824.030781373323
9731,0,1824.3322809786896
9732,0,1824.6337805840567
9733,0,1824.9352801894238
9734,0,1825.236779794791
9735,0,1825.538279400158
9736,0,1825.8397790055246
9737,0,1826.1412786108917
9738,2,1826.4427782162588
9739,0,1826.744277821626
9740,1,1827.045777426993
9741,0,1827.3472770323597
9742,0,1827.6487766377268
9743,1,1827.9502762430939
9744,1,1828.251775848461
9745,0,1828.553275453828
9746,2,1828.8547750591947
9747,0,1829.1562746645618
9748,0,1829.457774269929
9749,1,1829.759273875296
9750,0,1830.060773480663
9751,0,1830.3622730860297
9752,0,1830.6637726913968
9753,2,1830.965272296764
9754,1,1831.266771902131
9755,0,1831.5682715074981
9756,2,1831.8697711128648
9757,1,1832.1712707182319
9758,3,1832.472770323599
9759,0,1832.774269928966
9760,0,1833.0757695343332
9761,0,1833.3772691396998
9762,0,1833.678768745067
9763,0,1833.980268350434
9764,0,1834.2817679558011
9765,2,1834.5832675611682
9766,0,1834.8847671665353
9767,0,1835.186266771902
9768,3,1835.487766377269
9769,0,1835.7892659826362
9770,0,1836.0907655880033
9771,1,1836.3922651933703
9772,1,1836.693764798737
9773,0,1836.995264404104
9774,0,1837.2967640094712
9775,0,1837.5982636148383
9776,0,1837.8997632202054
9777,0,1838.201262825572
9778,0,1838.5027624309391
9779,1,1838.8042620363062
9780,0,1839.1057616416733
9781,2,1839.4072612470404
9782,2,1839.708760852407
9783,0,1840.0102604577742
9784,0,1840.3117600631413
9785,0,1840.6132596685084
9786,0,1840.9147592738755
9787,1,1841.216258879242
9788,2,1841.5177584846092
9789,1,1841.8192580899763
9790,0,1842.1207576953434
9791,1,1842.4222573007105
9792,0,1842.7237569060771
9793,0,1843.0252565114442
9794,1,1843.3267561168113
9795,0,1843.6282557221784
9796,1,1843.9297553275455
9797,1,1844.2312549329122
9798,0,1844.5327545382793
9799,0,1844.8342541436464
9800,0,1845.1357537490135
9801,0,1845.4372533543806
9802,1,1845.7387529597472
9803,1,1846.0402525651143
9804,0,1846.3417521704814
9805,1,1846.6432517758485
9806,1,1846.9447513812156
9807,0,1847.2462509865823
9808,0,1847.5477505919494
9809,0,1847.8492501973165
9810,0,1848.1507498026835
9811,0,1848.4522494080506
9812,0,1848.7537490134173
9813,0,1849.0552486187844
9814,0,1849.3567482241515
9815,0,1849.6582478295186
9816,1,1849.9597474348857
9817,0,1850.2612470402523
9818,2,1850.5627466456194
9819,1,1850.8642462509865
9820,1,1851.1657458563536
9821,1,1851.4672454617207
9822,0,1851.7687450670874
9823,2,1852.0702446724545
9824,0,1852.3717442778216
9825,0,1852.6732438831887
9826,0,1852.9747434885558
9827,0,1853.2762430939224
9828,1,1853.5777426992895
9829,1,1853.8792423046566
9830,1,1854.1807419100237
9831,0,1854.4822415153908
9832,0,1854.7837411207574
9833,1,1855.0852407261245
9834,1,1855.3867403314916
9835,0,1855.6882399368587
9836,0,1855.9897395422258
9837,0,1856.2912391475925
9838,2,1856.5927387529596
9839,0,1856.8942383583267
9840,1,1857.1957379636938
9841,0,1857.4972375690609
9842,2,1857.798737174428
9843,0,1858.1002367797946
9844,0,1858.4017363851617
9845,0,1858.7032359905288
9846,1,1859.004735595896
9847,1,1859.306235201263
9848,0,1859.6077348066297
9849,0,1859.9092344119967
9850,2,1860.2107340173638
9851,1,1860.512233622731
9852,1,1860.813733228098
9853,0,1861.1152328334647
9854,2,1861.4167324388318
9855,0,1861.7182320441989
9856,0,1862.019731649566
9857,1,1862.321231254933
9858,1,1862.6227308602997
9859,0,1862.9242304656668
9860,2,1863.225730071034
9861,0,1863.527229676401
9862,0,1863.8287292817681
9863,0,1864.1302288871348
9864,2,1864.4317284925019
9865,0,1864.733228097869
9866,0,1865.034727703236
9867,2,1865.3362273086032
9868,1,1865.6377269139698
9869,0,1865.939226519337
9870,1,1866.240726124704
9871,0,1866.542225730071
9872,1,1866.8437253354382
9873,0,1867.1452249408048
9874,0,1867.446724546172
9875,0,1867.748224151539
9876,0,1868.0497237569061
9877,1,1868.3512233622732
9878,0,1868.6527229676399
9879,0,1868.954222573007
9880,1,1869.255722178374
9881,0,1869.5572217837412
9882,0,1869.8587213891083
9883,0,1870.160220994475
9884,2,1870.461720599842
9885,1,1870.763220205209
9886,1,1871.0647198105762
9887,1,1871.3662194159433
9888,0,1871.66771902131
9889,0,1871.969218626677
9890,0,1872.2707182320441
9891,1,1872.5722178374112
9892,0,1872.8737174427783
9893,0,1873.175217048145
9894,0,1873.476716653512
9895,1,1873.7782162588792
9896,1,1874.0797158642463
9897,0,1874.3812154696134
